symbol,shard_id
601882.SH,9
301132.SZ,9
603616.SH,9
688663.SH,9
603860.SH,9
600053.SH,9
002902.SZ,9
688531.SH,9
603160.SH,9
002177.SZ,9
920832.BJ,9
600708.SH,9
002757.SZ,9
002370.SZ,9
300653.SZ,9
601975.SH,9
002425.SZ,9
920489.BJ,9
603638.SH,9
600960.SH,9
600790.SH,9
603949.SH,9
920809.BJ,9
300071.SZ,9
601881.SH,9
301263.SZ,9
600064.SH,9
600689.SH,9
002347.SZ,9
605088.SH,9
605086.SH,9
605168.SH,9
301510.SZ,9
002278.SZ,9
600869.SH,9
002530.SZ,9
600127.SH,9
300898.SZ,9
603703.SH,9
300255.SZ,9
600976.SH,9
300087.SZ,9
001288.SZ,9
000798.SZ,9
002749.SZ,9
603177.SH,9
603015.SH,9
603922.SH,9
300098.SZ,9
002457.SZ,9
002163.SZ,9
300471.SZ,9
688565.SH,9
