as_of_date,security_id,stock_code_5d,official_security_name_en,official_issuer_name_en,profile,investability_status,factor_record_quality,confidence_grade,sleeve_id,sleeve_route,sleeve_rank,sleeve_population,sleeve_rank_percentile,sleeve_score,component_count,component_weight,component_score_json,avg_turnover_hkd_20d,return_20d,return_60d,return_120d,dividend_yield_365d,earnings_yield,roe,wvr_flag,h_share_flag,a_share_class_exists,dual_counter_flag,biotech_chapter18a_flag,secondary_listing_flag,corporate_action_count_365d
2026-07-21,HKEX:03908,03908,CICC,China International Capital Corporation Ltd.  - H Shares,SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,58,90,0.36666666666666664,0.7773236009958958,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.843167701863354, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.9285714285714286, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7793594306049823, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.8058252427184466, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.8974763406940063, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.5885579937304075, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.49843260188087773, ""weight"": 0.12}}",399881665.20516264,-0.004680135024595411,0.04740060217334352,0.019733323514217638,0.017015838678706142,0.032802249062547986,0.0259383600038424,False,True,True,False,False,False,2
2026-07-21,HKEX:03866,03866,BQD,"Bank of Qingdao Co., Ltd.  - H Shares",BANK,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,59,90,0.35555555555555557,0.7736163914439924,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.18633540372670807, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.9580745341614907, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7170818505338078, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.959546925566343, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.919558359621451, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.6833855799373041, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.8040752351097179, ""weight"": 0.12}}",16985851.896181393,0.05605381117975705,0.07326754232510924,0.28234572908265987,0.04383736694856415,0.05520169806671387,0.029267739667986344,False,True,True,False,False,False,1
2026-07-21,HKEX:02018,02018,AAC TECH,AAC Technologies Holdings Inc.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,60,90,0.34444444444444444,0.7720228474562814,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7888198757763976, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.7220496894409938, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.8416370106761566, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.8381877022653722, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.8785488958990536, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.9474921630094044, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.29780564263322884, ""weight"": 0.12}}",277199270.4895056,-0.1562632066686418,0.03203747494851017,0.05932561359437649,0.008807246734205555,0.05485656537305175,,False,False,False,False,False,False,1
2026-07-21,HKEX:00388,00388,HKEX,Hong Kong Exchanges and Clearing Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,61,90,0.3333333333333333,0.771286022657615,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9611801242236024, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.8742236024844721, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.5249110320284698, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.6909385113268608, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.7145110410094637, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.768025078369906, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.957680250783699, ""weight"": 0.12}}",1690597937.1994462,0.055614405880711315,-0.04320691247308195,-0.05166865062726189,0.03140993429074003,0.03183703162489258,0.30230380221015174,False,False,False,True,False,False,2
2026-07-21,HKEX:01299,01299,AIA,AIA Group Ltd.,INSURANCE,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,62,90,0.32222222222222224,0.7693014612553705,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9658385093167702, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.8354037267080745, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7704626334519573, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.6763754045307443, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.637223974763407, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.8362068965517241, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.7648902821316614, ""weight"": 0.12}}",1919567064.8574085,0.03097647207754628,-0.06397725162059631,-0.06002306107474953,0.025222729236137675,0.05417363598530612,0.14295542102366537,False,False,False,True,False,False,2
2026-07-21,HKEX:00023,00023,BANK OF E ASIA,"Bank of East Asia, Ltd., The",BANK,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,63,90,0.3111111111111111,0.7671605244309241,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.15372670807453417, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.8680124223602484, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7508896797153025, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.8106796116504854, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.805993690851735, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.9741379310344828, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.95141065830721, ""weight"": 0.12}}",12996151.583738614,0.06867286579499177,-0.003597067513145258,0.02556009091560063,0.04404332008655644,0.07956161513715902,0.033143679412293736,False,False,False,False,False,False,2
2026-07-21,HKEX:03808,03808,SINOTRUK,Sinotruk (Hong Kong) Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,64,90,0.3,0.7648321793381494,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.8059006211180124, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.7779503105590062, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.9608540925266904, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.9644012944983819, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.5851735015772871, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.31504702194357365, ""weight"": 0.12}}",301811678.7424946,-0.08579106154516392,-0.08194449493219869,0.3091471205282572,0.04214360192183741,0.06685744255501366,,False,False,False,False,False,False,2
2026-07-21,HKEX:00322,00322,TINGYI,Tingyi (Cayman Islands) Holding Corp.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,65,90,0.28888888888888886,0.7643164249097782,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7422360248447205, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.9270186335403726, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.6067615658362989, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.8284789644012945, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.7618296529968455, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.8362068965517241, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.6159874608150471, ""weight"": 0.12}}",196655273.13710254,0.15115117752528473,-0.025082572235597622,0.039911995813660894,0.08015304347826087,0.06944347826086956,,False,False,False,False,False,False,1
2026-07-21,HKEX:01888,01888,KB LAMINATES,Kingboard Laminates Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,66,90,0.2777777777777778,0.7638887862284106,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9875776397515528, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.16770186335403728, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.998220640569395, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.9983818770226537, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9968454258675079, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.9968652037617555, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.02821316614420063, ""weight"": 0.12}}",6650078407.837004,-0.48841759133493245,0.5376193053473097,2.5570413675303416,0.014455782031576027,0.015015264163544113,,False,False,False,False,False,False,2
2026-07-21,HKEX:02611,02611,GTHT,"Guotai Haitong Securities Co., Ltd.  - H Shares",SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,67,90,0.26666666666666666,0.7634003028315763,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7577639751552795, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.7903726708074534, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.699288256227758, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.6310679611650486, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9258675078864353, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.8362068965517241, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.6943573667711599, ""weight"": 0.12}}",204848788.10758877,-0.035598718286393494,0.07851958557872729,-0.08971925394157532,0.037856041237646555,0.024161074444075063,0.01817973083603026,False,True,True,False,False,False,2
2026-07-21,HKEX:06066,06066,CSC,"CSC Financial Co., Ltd.  - H Shares",SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,68,90,0.25555555555555554,0.7632201640303184,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.6925465838509317, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.7080745341614907, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7722419928825622, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.7006472491909385, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9290220820189274, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.9741379310344828, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.5219435736677116, ""weight"": 0.12}}",156615242.28234917,-0.07238342362410122,0.08151857222408476,-0.04795292939292839,0.032566071177115456,0.037510657900342415,0.028905840593764234,False,True,True,False,False,False,2
2026-07-21,HKEX:06160,06160,BEONE MEDICINES,BeOne Medicines Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,69,90,0.24444444444444444,0.7623378884263616,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9316770186335404, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.7763975155279503, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7064056939501779, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.6990291262135923, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.8359621451104101, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.768025078369906, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.6206896551724138, ""weight"": 0.12}}",975394556.9285171,0.17307698314803033,0.012312649968857503,-0.04831399593441965,0.0,0.005854595263174968,,False,False,False,False,False,False,0
2026-07-21,HKEX:00883,00883,CNOOC,CNOOC Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,70,90,0.23333333333333334,0.7623100994398482,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9565217391304348, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.6909937888198758, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.8612099644128114, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.8786407766990292, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.4952681388012618, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.8362068965517241, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.6880877742946708, ""weight"": 0.12}}",1628150183.503266,0.04144144345390233,-0.12096584885534478,0.09797573292576911,0.05536331978967357,0.03546712674025963,,False,False,False,True,False,False,2
2026-07-21,HKEX:03396,03396,LEGENDHOLDING,Legend Holdings Corporation  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,71,90,0.2222222222222222,0.7619422941318837,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.610248447204969, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.5636645962732919, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.9501779359430605, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.9805825242718447, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9889589905362776, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.11912225705329153, ""weight"": 0.12}}",100156282.56699792,-0.21240947036956992,0.33278187582041685,0.4434679861000772,0.009141494491052518,0.03577106539977073,,False,True,False,False,False,False,1
2026-07-21,HKEX:06030,06030,CITIC SEC,CITIC Securities Co. Ltd.  - H Shares,SECURITIES_AND_BROKERAGE,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,72,90,0.2111111111111111,0.7600945869676569,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.8338509316770186, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.8711180124223602, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7437722419928826, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.7977346278317152, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.8706624605678234, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.48040752351097177, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.6332288401253918, ""weight"": 0.12}}",344732137.30302364,-0.022567041016334333,0.030088413908727407,0.010903340873178458,0.02844581600043982,0.024170274768990283,0.0300248639993166,False,True,True,False,False,False,2
2026-07-21,HKEX:01658,01658,PSBC,"Postal Savings Bank of China Co., Ltd.  - H Shares",BANK,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,73,90,0.2,0.7596494330063762,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7282608695652174, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.8633540372670807, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.46441281138790036, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.7653721682847896, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.7350157728706624, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.8996865203761756, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.9028213166144201, ""weight"": 0.12}}",185609589.79277903,-0.008240924568326147,-0.0369597017130735,-0.008240924568326147,0.05044702377273176,0.04106776277203952,0.022278666051230713,False,True,True,False,False,False,2
2026-07-21,HKEX:00267,00267,CITIC,CITIC Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,74,90,0.18888888888888888,0.7591953726173817,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7717391304347826, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.8586956521739131, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.7811387900355872, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.7880258899676376, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.6324921135646687, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.6833855799373041, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.8275862068965517, ""weight"": 0.12}}",243349676.1710403,-0.019049824939228355,-0.06539989817619207,0.006312555425454391,0.057065170537186634,0.17413792530790115,0.03924068309390036,False,False,False,False,False,False,2
2026-07-21,HKEX:00688,00688,CHINA OVERSEAS,China Overseas Land & Investment Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,75,90,0.17777777777777778,0.7580907653890945,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.7872670807453416, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.7950310559006211, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.6103202846975089, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.8025889967637541, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9353312302839116, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.768025078369906, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.5156739811912225, ""weight"": 0.12}}",274831330.9865984,0.05127362668476487,0.09289172923260569,0.016437619109028745,0.036954915733039696,0.08573540450065209,,False,False,False,False,False,False,2
2026-07-21,HKEX:02162,02162,KEYMED BIO-B,Keymed Biosciences Inc. - B,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,76,90,0.16666666666666666,0.7545624709960546,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.8369565217391305, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.9767080745341615, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.8167259786476868, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.9773462783171522, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9242902208201893, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.24294670846394983, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.26332288401253917, ""weight"": 0.12}}",364302446.42187464,0.49911814561311507,0.07594936708860756,0.42497900797409205,0.0,,,False,False,False,False,True,False,0
2026-07-21,HKEX:02343,02343,PACIFIC BASIN,Pacific Basin Shipping Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,77,90,0.15555555555555556,0.7534704122682415,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.37422360248447206, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.8975155279503105, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.9217081850533808, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.9385113268608414, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9053627760252366, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.48040752351097177, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.5360501567398119, ""weight"": 0.12}}",35387910.178411044,0.08304498298442131,0.053732510360403385,0.20030427790227456,0.024281149271962614,0.025600101300415627,,False,False,False,False,False,False,2
2026-07-21,HKEX:00552,00552,CHINACOMSERVICE,China Communications Services Corporation Ltd.  - H Shares,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,78,90,0.14444444444444443,0.7531984835062098,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.3136645962732919, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.889751552795031, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.5800711743772242, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.7362459546925566, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.8769716088328076, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.9741379310344828, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.85423197492163, ""weight"": 0.12}}",29093860.031164527,0.022058861340894076,0.032020504640840164,-0.03318339504694001,0.061623500071582744,0.12494004567573885,,False,True,False,False,False,False,1
2026-07-21,HKEX:00148,00148,KINGBOARD HLDG,Kingboard Holdings Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,79,90,0.13333333333333333,0.7520488509788179,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9813664596273292, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.12422360248447205, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.99644128113879, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.9902912621359223, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.9873817034700315, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.9741379310344828, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.03761755485893417, ""weight"": 0.12}}",4393429306.805506,-0.5974486408215306,0.30556976252043766,0.9539380802398092,0.03873239488645198,0.06314589204536078,,False,False,False,False,False,False,2
2026-07-21,HKEX:00016,00016,SHK PPT,Sun Hung Kai Properties Ltd.,GENERAL_NON_FINANCIAL,ELIGIBLE_CORE,VALID,A,TREND_LIQUIDITY,CORE,80,90,0.12222222222222222,0.7492708443197791,7,1.0,"{""avg_turnover_hkd_20d"": {""percentile"": 0.9083850931677019, ""weight"": 0.12}, ""distance_52w_high"": {""percentile"": 0.7996894409937888, ""weight"": 0.14}, ""momentum_250_20d"": {""percentile"": 0.8843416370106761, ""weight"": 0.14}, ""return_120d"": {""percentile"": 0.8980582524271845, ""weight"": 0.18}, ""return_60d"": {""percentile"": 0.5252365930599369, ""weight"": 0.18}, ""trend_consistency_60d"": {""percentile"": 0.48040752351097177, ""weight"": 0.12}, ""volatility_60d"": {""percentile"": 0.7554858934169278, ""weight"": 0.12}}",665216050.6707783,0.08274649341672569,-0.10869565217391308,0.12404899982660123,0.03073170731707317,0.025995112195121954,,False,False,False,True,False,False,2
